gradle/amient__affinity__2__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/amient__affinity__3__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/amient__affinity__4__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/amient__affinity__5__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/amient__affinity__6__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/amient__affinity__7__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/amient__affinity__8__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/amient__affinity__9__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/amient__affinity__10__build.gradle,amient/affinity,/build.gradle.kts,gradle
gradle/aminebag__LarJson__0__build.gradle,aminebag/LarJson,/build.gradle.kts,gradle
gradle/anatawa12__ForgeGradle-1.2__0__build.gradle,anatawa12/ForgeGradle-1.2,/build.gradle.kts,gradle
gradle/anatawa12__ForgeGradle-1.2__1__build.gradle,anatawa12/ForgeGradle-1.2,/build.gradle.kts,gradle
gradle/andretietz__houston__0__build.gradle,andretietz/houston,/build.gradle.kts,gradle
gradle/AngusLean__delay-queue4j__0__build.gradle,AngusLean/delay-queue4j,/build.gradle.kts,gradle
gradle/AngusLean__delay-queue4j__1__build.gradle,AngusLean/delay-queue4j,/build.gradle.kts,gradle
gradle/AnimatedLEDStrip__device-pi__0__build.gradle,AnimatedLEDStrip/device-pi,/build.gradle.kts,gradle
gradle/anonl__gdx-test__0__build.gradle,anonl/gdx-test,/build.gradle.kts,gradle
gradle/anonl__nvlist__0__build.gradle,anonl/nvlist,/build.gradle.kts,gradle
gradle/anonl__tcommon__0__build.gradle,anonl/tcommon,/build.gradle.kts,gradle
gradle/antonioazambuja__noxus__0__build.gradle,antonioazambuja/noxus,/build.gradle.kts,gradle
gradle/aol__micro-server__0__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__1__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__2__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__3__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__4__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__5__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__6__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__7__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__8__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__9__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__10__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__11__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__12__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__13__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/aol__micro-server__14__build.gradle,aol/micro-server,/build.gradle.kts,gradle
gradle/apache__bookkeeper__0__build.gradle,apache/bookkeeper,/build.gradle.kts,gradle
gradle/apache__bookkeeper__1__build.gradle,apache/bookkeeper,/build.gradle.kts,gradle
gradle/apache__bookkeeper__2__build.gradle,apache/bookkeeper,/build.gradle.kts,gradle
gradle/apache__bookkeeper__3__build.gradle,apache/bookkeeper,/build.gradle.kts,gradle
gradle/apache__calcite__0__build.gradle,apache/calcite,/build.gradle.kts,gradle
gradle/apache__calcite__1__build.gradle,apache/calcite,/build.gradle.kts,gradle
gradle/apache__geode__0__build.gradle,apache/geode,/build.gradle.kts,gradle
gradle/apache__geode__1__build.gradle,apache/geode,/build.gradle.kts,gradle
gradle/apache__geode__2__build.gradle,apache/geode,/build.gradle.kts,gradle
gradle/apache__geode__3__build.gradle,apache/geode,/build.gradle.kts,gradle
gradle/apache__geode__4__build.gradle,apache/geode,/build.gradle.kts,gradle
gradle/apache__geode__5__build.gradle,apache/geode,/build.gradle.kts,gradle
gradle/apache__groovy__0__build.gradle,apache/groovy,/build.gradle.kts,gradle
gradle/apache__incubator-tuweni__0__build.gradle,apache/incubator-tuweni,/build.gradle.kts,gradle
gradle/apache__incubator-tuweni__1__build.gradle,apache/incubator-tuweni,/build.gradle.kts,gradle
gradle/apache__jmeter__0__build.gradle,apache/jmeter,/build.gradle.kts,gradle
gradle/apache__jmeter__1__build.gradle,apache/jmeter,/build.gradle.kts,gradle
gradle/apereo__cas__0__build.gradle,apereo/cas,/build.gradle.kts,gradle
gradle/apereo__cas__1__build.gradle,apereo/cas,/build.gradle.kts,gradle
gradle/apereo__cas__2__build.gradle,apereo/cas,/build.gradle.kts,gradle
gradle/apereo__cas__3__build.gradle,apereo/cas,/build.gradle.kts,gradle
gradle/apereo__cas__4__build.gradle,apereo/cas,/build.gradle.kts,gradle
gradle/apereo__cas-management__0__build.gradle,apereo/cas-management,/build.gradle.kts,gradle
gradle/applandinc__appmap-java__0__build.gradle,applandinc/appmap-java,/build.gradle.kts,gradle
gradle/applivery__applivery-android-sdk__0__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
gradle/applivery__applivery-android-sdk__1__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
gradle/applivery__applivery-android-sdk__2__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
gradle/applivery__applivery-android-sdk__3__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
gradle/applivery__applivery-android-sdk__4__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
gradle/applivery__applivery-android-sdk__5__build.gradle,applivery/applivery-android-sdk,/build.gradle.kts,gradle
gradle/appmattus__kotlinfixture__0__build.gradle,appmattus/kotlinfixture,/build.gradle.kts,gradle
gradle/aPureBase__arkenv__0__build.gradle,aPureBase/arkenv,/build.gradle.kts,gradle
gradle/aPureBase__arkenv__1__build.gradle,aPureBase/arkenv,/build.gradle.kts,gradle
gradle/aPureBase__arkenv__2__build.gradle,aPureBase/arkenv,/build.gradle.kts,gradle
gradle/arakelian__elastic-indexer__0__build.gradle,arakelian/elastic-indexer,/build.gradle.kts,gradle
gradle/arakelian__faker__0__build.gradle,arakelian/faker,/build.gradle.kts,gradle
gradle/arakelian__jackson-utils__0__build.gradle,arakelian/jackson-utils,/build.gradle.kts,gradle
gradle/arakelian__json-filter__0__build.gradle,arakelian/json-filter,/build.gradle.kts,gradle
gradle/arakelian__key-value-store__0__build.gradle,arakelian/key-value-store,/build.gradle.kts,gradle
gradle/arakelian__more-commons__0__build.gradle,arakelian/more-commons,/build.gradle.kts,gradle
gradle/arakelian__retry__0__build.gradle,arakelian/retry,/build.gradle.kts,gradle
gradle/asciidoctor__asciidoctorj__0__build.gradle,asciidoctor/asciidoctorj,/build.gradle.kts,gradle
gradle/asciidoctor__asciidoctorj-groovy-dsl__0__build.gradle,asciidoctor/asciidoctorj-groovy-dsl,/build.gradle.kts,gradle
gradle/ascrus__getl__0__build.gradle,ascrus/getl,/build.gradle.kts,gradle
gradle/asseco-pst__liberty__0__build.gradle,asseco-pst/liberty,/build.gradle.kts,gradle
gradle/asterisk-java__asterisk-java__0__build.gradle,asterisk-java/asterisk-java,/build.gradle.kts,gradle
gradle/auth0__auth0-java__0__build.gradle,auth0/auth0-java,/build.gradle.kts,gradle
gradle/auth0__java-jwt__0__build.gradle,auth0/java-jwt,/build.gradle.kts,gradle
gradle/auth0__jwks-rsa-java__0__build.gradle,auth0/jwks-rsa-java,/build.gradle.kts,gradle
gradle/avast__gradle-docker-compose-plugin__0__build.gradle,avast/gradle-docker-compose-plugin,/build.gradle.kts,gradle
gradle/avast__rabbitmq-scala-client__0__build.gradle,avast/rabbitmq-scala-client,/build.gradle.kts,gradle
gradle/avast__rabbitmq-scala-client__1__build.gradle,avast/rabbitmq-scala-client,/build.gradle.kts,gradle
gradle/avast__rabbitmq-scala-client__2__build.gradle,avast/rabbitmq-scala-client,/build.gradle.kts,gradle
gradle/avatao-content__sdk-tfw-jdk__0__build.gradle,avatao-content/sdk-tfw-jdk,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__0__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__1__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__2__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__3__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__4__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__5__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__6__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__7__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__8__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__9__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__10__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__11__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__12__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__13__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__14__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__15__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__16__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__17__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__18__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__19__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
